tmdb_id,title,original_title,original_language,release_year,release_date,runtime,status,genres,keywords,director,top_cast,tmdb_overview,tmdb_tagline,tmdb_vote_average,tmdb_vote_count,tmdb_popularity,budget,revenue,production_companies,production_countries,spoken_languages,homepage
91314,Transformers: Age of Extinction,Transformers: Age of Extinction,en,2014.0,2014-06-25,165.0,Released,"Science Fiction, Action, Adventure","sequel, alien, transformers, giant robot, robot, imax, transforming robot",Michael Bay,"Mark Wahlberg, Stanley Tucci, Kelsey Grammer, Nicola Peltz, Jack Reynor","As humanity picks up the pieces, following the conclusion of ""Transformers: Dark of the Moon,"" Autobots and Decepticons have all but vanished from the face of the planet. However, a group of powerful, ingenious businessman and scientists attempt to learn from past Transformer incursions and push the boundaries of technology beyond what they can control - all while an ancient, powerful Transformer menace sets Earth in his cross-hairs.",This is not war. It's extinction.,5.8,3095,116.840296,210000000.0,1091405097.0,"Paramount Pictures, Amblin Entertainment, Di Bonaventura Pictures",United States of America,English,http://www.transformersmovie.com
68728,Oz: The Great and Powerful,Oz: The Great and Powerful,en,2013.0,2013-03-07,130.0,Released,"Fantasy, Adventure, Family","circus, witch, magic, hope, illusion, lost, magic trick, wizard, 3d",Sam Raimi,"James Franco, Mila Kunis, Rachel Weisz, Michelle Williams, Zach Braff","Oscar Diggs, a small-time circus illusionist and con-artist, is whisked from Kansas to the Land of Oz where the inhabitants assume he's the great wizard of prophecy, there to save Oz from the clutches of evil.","In Oz, nothing is what it seems",5.7,3530,46.985445,200000000.0,491868548.0,"Walt Disney Pictures, Roth Films",United States of America,English,http://www.ozthegreatandpowerfulmovie.com
102382,The Amazing Spider-Man 2,The Amazing Spider-Man 2,en,2014.0,2014-04-16,142.0,Released,"Action, Adventure, Fantasy","obsession, marvel comic, sequel, based on comic book, electrocution, medical experiment, electricity, super powers",Marc Webb,"Andrew Garfield, Emma Stone, Jamie Foxx, Dane DeHaan, Campbell Scott","For Peter Parker, life is busy. Between taking out the bad guys as Spider-Man and spending time with the person he loves, Gwen Stacy, high school graduation cannot come quickly enough. Peter has not forgotten about the promise he made to Gwen’s father to protect her by staying away, but that is a promise he cannot keep. Things will change for Peter when a new villain, Electro, emerges, an old friend, Harry Osborn, returns, and Peter uncovers new clues about his past.",No more secrets.,6.5,4179,89.270217,200000000.0,705717432.0,"Columbia Pictures, Marvel Enterprises, Avi Arad Productions",United States of America,English,http://www.theamazingspiderman.com
20526,TRON: Legacy,TRON: Legacy,en,2010.0,2010-12-10,125.0,Released,"Adventure, Action, Science Fiction","artificial intelligence, secret identity, computer program, dystopia, computer, deception, duel, motorcycle, neon light, autocracy",Joseph Kosinski,"Garrett Hedlund, Jeff Bridges, Olivia Wilde, Bruce Boxleitner, Yaya DaCosta","Sam Flynn, the tech-savvy and daring son of Kevin Flynn, investigates his father's disappearance and is pulled into The Grid. With the help of a mysterious program named Quorra, Sam quests to stop evil dictator Clu from crossing into the real world.",The Game Has Changed.,6.3,2841,73.79505,170000000.0,400062763.0,"Walt Disney Pictures, LivePlanet, Prana Studios",United States of America,English,http://disney.go.com/tron/
49013,Cars 2,Cars 2,en,2011.0,2011-06-11,106.0,Released,"Animation, Family, Adventure, Comedy","car race, sequel, comedy, anthropomorphism, best friend, duringcreditsstinger",John Lasseter,"Owen Wilson, Larry the Cable Guy, Michael Caine, Emily Mortimer, John Turturro",Star race car Lightning McQueen and his pal Mater head overseas to compete in the World Grand Prix race. But the road to the championship becomes rocky as Mater gets caught up in an intriguing adventure of his own: international espionage.,Ka-ciao!,5.8,2033,49.98659,200000000.0,559852396.0,"Walt Disney Pictures, Pixar Animation Studios",United States of America,"English, 日本語, Italiano, Français",http://www.disney.go.com/cars/
44912,Green Lantern,Green Lantern,en,2011.0,2011-06-16,114.0,Released,"Adventure, Action, Thriller, Science Fiction","dc comics, transformation, superhero, alien, alien infection, magical object, protector, super powers, origin, 3d",Martin Campbell,"Ryan Reynolds, Blake Lively, Peter Sarsgaard, Tim Robbins, Mark Strong","For centuries, a small but powerful force of warriors called the Green Lantern Corps has sworn to keep intergalactic order. Each Green Lantern wears a ring that grants him superpowers. But when a new enemy called Parallax threatens to destroy the balance of power in the Universe, their fate and the fate of Earth lie in the hands of the first human ever recruited.","In our darkest hour, there will be light.",5.1,2487,51.872839,200000000.0,219851172.0,"De Line Pictures, Warner Bros., DC Entertainment",United States of America,English,http://greenlanternmovie.warnerbros.com/
10193,Toy Story 3,Toy Story 3,en,2010.0,2010-06-16,103.0,Released,"Animation, Family, Comedy","hostage, college, toy, barbie, animation, escape, day care, teddy bear, duringcreditsstinger, toy comes to life, personification, inanimate objects coming to life, toy story",Lee Unkrich,"Tom Hanks, Tim Allen, Ned Beatty, Joan Cusack, Michael Keaton","Woody, Buzz, and the rest of Andy's toys haven't been played with in years. With Andy about to go to college, the gang find themselves accidentally left at a nefarious day care center. The toys must band together to escape and return home to Andy.",No toy gets left behind.,7.6,4597,59.995418,200000000.0,1066969703.0,"Walt Disney Pictures, Pixar Animation Studios",United States of America,"English, Español",http://disney.go.com/toystory/
534,Terminator Salvation,Terminator Salvation,en,2009.0,2009-05-20,115.0,Released,"Action, Science Fiction, Thriller","saving the world, artificial intelligence, prophecy, san francisco, cyborg, killer robot, gas station, post-apocalyptic, dystopia, army, firearm, wartime, los angeles",McG,"Christian Bale, Sam Worthington, Anton Yelchin, Moon Bloodgood, Bryce Dallas Howard","All grown up in post-apocalyptic 2018, John Connor must lead the resistance of humans against the increasingly dominating militaristic robots. But when Marcus Wright appears, his existence confuses the mission as Connor tries to determine whether Wright has come from the future or the past -- and whether he's friend or foe.",The End Begins.,5.9,2463,71.862892,200000000.0,371353001.0,"Columbia Pictures, The Halcyon Company, Wonderland Sound and Vision","Germany, Italy, United Kingdom, United States of America","English, Italiano",https://www.warnerbros.com/terminator-salvation
168259,Furious 7,Furious 7,en,2015.0,2015-04-01,137.0,Released,Action,"car race, speed, revenge, suspense, car, race, muscle car",James Wan,"Vin Diesel, Paul Walker, Dwayne Johnson, Michelle Rodriguez, Tyrese Gibson",Deckard Shaw seeks revenge against Dominic Toretto and his family for his comatose brother.,Vengeance Hits Home,7.3,4176,102.322217,190000000.0,1506249360.0,"Universal Pictures, Original Film, Fuji Television Network","Japan, United States of America",English,http://www.furious7.com/
72190,World War Z,World War Z,en,2013.0,2013-06-20,116.0,Released,"Action, Drama, Horror, Science Fiction, Thriller","dystopia, apocalypse, zombie, nuclear weapons, multiple perspectives, zombie apocalypse",Marc Forster,"Brad Pitt, Mireille Enos, Abigail Hargrove, Sterling Jerins, James Badge Dale","Life for former United Nations investigator Gerry Lane and his family seems content. Suddenly, the world is plagued by a mysterious infection turning whole human populations into rampaging mindless zombies. After barely escaping the chaos, Lane is persuaded to go on a mission to investigate this disease. What follows is a perilous trek around the world where Lane must brave horrific dangers and long odds to find answers before human civilization falls.",Remember Philly!,6.7,5560,81.834855,200000000.0,531865000.0,"Paramount Pictures, GK Films, Skydance Productions","United States of America, Malta",English,http://www.worldwarzmovie.com
127585,X-Men: Days of Future Past,X-Men: Days of Future Past,en,2014.0,2014-05-15,131.0,Released,"Action, Adventure, Fantasy, Science Fiction","1970s, mutant, time travel, marvel comic, based on comic book, superhuman, storm, beast, aftercreditsstinger, changing the past or future",Bryan Singer,"Hugh Jackman, James McAvoy, Michael Fassbender, Jennifer Lawrence, Halle Berry",The ultimate X-Men ensemble fights a war for the survival of the species across two time periods as they join forces with their younger selves in an epic battle that must change the past – to save our future.,"To save the future, they must alter the past",7.5,6032,118.078691,250000000.0,747862775.0,"Twentieth Century Fox Film Corporation, Donners' Company, Marvel Entertainment","United Kingdom, United States of America",English,http://www.x-menmovies.com/
54138,Star Trek Into Darkness,Star Trek Into Darkness,en,2013.0,2013-05-05,132.0,Released,"Action, Adventure, Science Fiction","spacecraft, friendship, sequel, futuristic, space, alien, imax, space opera, terrorist bombing, 3d",J.J. Abrams,"Chris Pine, Zachary Quinto, Zoe Saldana, Karl Urban, Simon Pegg","When the crew of the Enterprise is called back home, they find an unstoppable force of terror from within their own organization has detonated the fleet and everything it stands for, leaving our world in a state of crisis.  With a personal score to settle, Captain Kirk leads a manhunt to a war-zone world to capture a one man weapon of mass destruction. As our heroes are propelled into an epic chess game of life and death, love will be challenged, friendships will be torn apart, and sacrifices must be made for the only family Kirk has left: his crew.",Earth Will Fall,7.4,4418,78.291018,190000000.0,467365246.0,"Paramount Pictures, Skydance Productions, Bad Robot",United States of America,English,
81005,Jack the Giant Slayer,Jack the Giant Slayer,en,2013.0,2013-02-27,114.0,Released,"Action, Family, Fantasy","based on fairy tale, giant",Bryan Singer,"Nicholas Hoult, Eleanor Tomlinson, Ewan McGregor, Stanley Tucci, Ian McShane","The story of an ancient war that is reignited when a young farmhand unwittingly opens a gateway between our world and a fearsome race of giants. Unleashed on the Earth for the first time in centuries, the giants strive to reclaim the land they once lost, forcing the young man, Jack into the battle of his life to stop them. Fighting for a kingdom, its people, and the love of a brave princess, he comes face to face with the unstoppable warriors he thought only existed in legend–and gets the chance to become a legend himself.",Prepare for a giant adventure,5.5,2598,43.349855,195000000.0,197687603.0,"New Line Cinema, Original Film, Legendary Pictures",United States of America,English,http://jackthegiantkiller.warnerbros.com
64682,The Great Gatsby,The Great Gatsby,en,2013.0,2013-05-10,143.0,Released,"Drama, Romance","based on novel, infidelity, obsession, hope, 3d",Baz Luhrmann,"Leonardo DiCaprio, Tobey Maguire, Carey Mulligan, Joel Edgerton, Elizabeth Debicki","An adaptation of F. Scott Fitzgerald's Long Island-set novel, where Midwesterner Nick Carraway is lured into the lavish world of his neighbor, Jay Gatsby. Soon enough, however, Carraway will see through the cracks of Gatsby's nouveau riche existence, where obsession, madness, and tragedy await.",Reserving judgments is a matter of infinite hope... I come to the admission that it has a limit.,7.3,3769,61.196071,105000000.0,351040419.0,"Village Roadshow Pictures, Bazmark Films, Warner Bros.","United States of America, Australia",English,
9543,Prince of Persia: The Sands of Time,Prince of Persia: The Sands of Time,en,2010.0,2010-05-19,116.0,Released,"Adventure, Fantasy, Action, Romance","persia, sandstorm, brother against brother, armageddon, regent, based on video game",Mike Newell,"Jake Gyllenhaal, Gemma Arterton, Ben Kingsley, Alfred Molina, Steve Toussaint","A rogue prince reluctantly joins forces with a mysterious princess and together, they race against dark forces to safeguard an ancient dagger capable of releasing the Sands of Time – gift from the gods that can reverse time and allow its possessor to rule the world.",Defy the Future,6.2,2317,62.169881,150000000.0,335154643.0,"Walt Disney Pictures, Jerry Bruckheimer Films",United States of America,English,http://disney.go.com/disneypictures/princeofpersia
